115,630.5669953505222,127.2044072310445,630.5669953506901,127.0971889593089,630.5969953506902,127.0671889593559,630.7873506713653,127.0671889593559,630.8085638747781,127.0584021628142,630.9430613681672,126.9239046697141,630.9854877750382,126.923904669714,631.1430613681082,127.0814782628304,631.1854877749988,127.0814782628492,631.3430613678662,126.9239046697293,631.3854877747488,126.9239046697093,631.5430613676823,127.0814782628581,631.5854877745822,127.081478262818,631.7430613678072,126.9239046697139,631.7854877746646,126.9239046696656,631.9430613679062,127.0814782628214,631.9854877747262,127.0814782628361,632.1430613681193,126.9239046697075,632.1854877749877,126.9239046697631,632.31998526759,127.0584021627603,632.3411984710567,127.0671889593559,632.3918482007115,127.0671889593559,632.4218482007112,127.0971889593941,632.4218482005386,127.2326915025374,632.4306349971029,127.2539047060114,632.5139192683455,127.3371889772534,632.5139192683457,127.3796153841246,632.3563456752164,127.5371889772549,632.3563456752167,127.5796153841264,632.5139192683507,127.7371889772502,632.5139192683555,127.7796153841174,632.356345675211,127.9371889773441,632.3563456752237,127.9796153842188,632.5139192683135,128.1371889774194,632.5139192683145,128.1796153843075,632.3563456752657,128.3371889769278,632.3563456752115,128.379615383795,632.5139192683567,128.5371889774835,632.5139192682977,128.5796153843486,632.4306349972562,128.6628996551189,632.4218482006572,128.684112858589,632.4218482006572,128.8620418092473,632.3918482006573,128.8920418092473,632.3394827422482,128.8920418092473,632.3182695387737,128.883255012644,632.1854877750264,128.7504732484099,632.1430613681359,128.7504732483592,631.9854877745893,128.9080468416445,631.9430613677755,128.9080468416641,631.7854877738072,128.7504732483673,631.7430613669366,128.7504732484465,631.5854877746476,128.9080468413994,631.5430613677217,128.9080468414205,631.3854877749528,128.7504732484234,631.3430613680915,128.7504732483848,631.1854877745433,128.9080468415329,631.1430613676678,128.9080468414865,630.9854877750358,128.7504732484306,630.9430613681761,128.7504732483755,630.8102796033621,128.8832550127203,630.7890663999636,128.8920418092473,630.5969953506235,128.8920418092473,630.5669953506235,128.8620418092473,630.5669953506235,128.7123971297866,630.5757821471789,128.6911839263598,630.6873506896502,128.5796153837963,630.6873506896991,128.5371889769038,630.5297770964182,128.3796153839019,630.5297770963915,128.3371889770887,630.6873506896854,128.179615383138,630.6873506896252,128.1371889762834,630.5297770966602,127.9796153837067,630.5297770966391,127.9371889767809,630.6873506896359,127.7796153842571,630.6873506896748,127.737188977396,630.5297770965267,127.579615383848,630.529777096573,127.5371889769724,630.6873506896289,127.3796153843403,630.6873506896842,127.3371889774806,630.5757821470482,127.2256204344418
25,619.07787825032,125.2895543811555,619.0778782504883,125.1823361094199,619.107878250488,125.1523361094669,619.2982335711632,125.1523361094669,619.3194467745761,125.1435493129253,619.453944267965,125.0090518198251,619.4963706748362,125.009051819825,619.653944267906,125.1666254129415,619.6963706747968,125.1666254129603,619.8539442676641,125.0090518198403,619.8963706745466,125.0090518198204,620.0539442674802,125.1666254129691,620.0963706743801,125.166625412929,620.2539442676053,125.009051819825,620.2963706744623,125.0090518197766,620.4539442677043,125.1666254129324,620.4963706745242,125.1666254129471,620.653944267917,125.0090518198186,620.6963706747856,125.0090518198742,620.8308681673877,125.1435493128714,620.8520813708546,125.1523361094669,620.9027311005093,125.1523361094669,620.9327311005092,125.1823361095051,620.9327311003366,125.3178386526485,620.941517896901,125.3390518561224,621.0248021681434,125.4223361273644,621.0248021681434,125.4647625342356,620.8672285750142,125.6223361273659,620.8672285750147,125.6647625342374,621.0248021681487,125.8223361273612,621.0248021681532,125.8647625342284,620.867228575009,126.0223361274552,620.8672285750217,126.0647625343298,621.0248021681113,126.2223361275304,621.0248021681125,126.2647625344186,620.8672285750638,126.4223361270389,620.8672285750092,126.4647625339061,621.0248021681545,126.6223361275945,621.0248021680954,126.6647625344596,620.941517897054,126.7480468052299,620.932731100455,126.7692600087001,620.932731100455,126.9471889593583,620.902731100455,126.9771889593583,620.8503656420463,126.9771889593584,620.8291524385717,126.9684021627551,620.6963706748243,126.8356203985209,620.6539442679338,126.8356203984702,620.4963706743873,126.9931939917555,620.4539442675734,126.9931939917751,620.2963706736052,126.8356203984783,620.2539442667346,126.8356203985576,620.0963706744452,126.9931939915104,620.0539442675196,126.9931939915315,619.8963706747505,126.8356203985344,619.8539442678892,126.8356203984958,619.6963706743413,126.9931939916439,619.6539442674657,126.9931939915975,619.4963706748337,126.8356203985417,619.453944267974,126.8356203984865,619.3211625031596,126.9684021628314,619.2999492997619,126.9771889593583,619.1078782504212,126.9771889593583,619.0778782504215,126.9471889593583,619.0778782504215,126.7975442798977,619.086665046977,126.7763310764709,619.1982335894481,126.6647625339073,619.1982335894968,126.6223361270148,619.0406599962162,126.4647625340129,619.0406599961892,126.4223361271998,619.1982335894834,126.2647625332492,619.198233589423,126.2223361263944,619.0406599964581,126.0647625338177,619.0406599964367,126.0223361268919,619.1982335894339,125.8647625343682,619.1982335894727,125.822336127507,619.0406599963246,125.664762533959,619.040659996371,125.6223361270835,619.1982335894269,125.4647625344514,619.198233589482,125.4223361275917,619.0866650468462,125.3107675845528
24,620.9927311003538,125.2895543811549,620.9927311005217,125.1823361094193,621.0227311005218,125.1523361094663,621.2130864211967,125.1523361094663,621.2342996246097,125.1435493129247,621.3687971179987,125.0090518198245,621.4112235248697,125.0090518198244,621.5687971179398,125.1666254129409,621.6112235248304,125.1666254129597,621.7687971176977,125.0090518198397,621.8112235245802,125.0090518198197,621.9687971175138,125.1666254129685,622.0112235244137,125.1666254129284,622.1687971176387,125.0090518198244,622.2112235244958,125.009051819776,622.3687971177376,125.1666254129318,622.4112235245577,125.1666254129465,622.5687971179508,125.0090518198179,622.6112235248193,125.0090518198735,622.7457210174216,125.1435493128707,622.7669342208882,125.1523361094663,622.8175839505429,125.1523361094663,622.8475839505429,125.1823361095045,622.8475839503702,125.3178386526478,622.8563707469345,125.3390518561218,622.939655018177,125.4223361273638,622.939655018177,125.464762534235,622.7820814250477,125.6223361273653,622.7820814250482,125.6647625342368,622.9396550181822,125.8223361273606,622.9396550181867,125.8647625342279,622.7820814250426,126.0223361274545,622.7820814250553,126.0647625343292,622.939655018145,126.2223361275298,622.9396550181461,126.2647625344179,622.7820814250973,126.4223361270382,622.782081425043,126.4647625339055,622.9396550181879,126.6223361275939,622.9396550181292,126.664762534459,622.8563707470876,126.7480468052293,622.8475839504887,126.7692600086995,622.8475839504887,126.9471889593577,622.8175839504887,126.9771889593577,622.7652184920797,126.9771889593577,622.7440052886053,126.9684021627544,622.6112235248581,126.8356203985203,622.5687971179675,126.8356203984696,622.4112235244207,126.9931939917549,622.3687971176071,126.9931939917745,622.2112235236388,126.8356203984777,622.1687971167682,126.8356203985569,622.0112235244791,126.9931939915098,621.9687971175532,126.9931939915309,621.8112235247843,126.8356203985339,621.768797117923,126.8356203984952,621.6112235243747,126.9931939916433,621.5687971174992,126.9931939915969,621.4112235248673,126.8356203985411,621.3687971180076,126.8356203984859,621.2360153531935,126.9684021628308,621.2148021497954,126.9771889593577,621.0227311004548,126.9771889593577,620.9927311004551,126.9471889593577,620.9927311004551,126.7975442798971,621.0015178970106,126.7763310764703,621.1130864394817,126.6647625339067,621.1130864395307,126.6223361270142,620.9555128462498,126.4647625340123,620.955512846223,126.4223361271991,621.1130864395172,126.2647625332486,621.1130864394567,126.2223361263938,620.9555128464917,126.0647625338171,620.9555128464707,126.0223361268913,621.1130864394675,125.8647625343676,621.1130864395062,125.8223361275064,620.9555128463581,125.6647625339584,620.9555128464046,125.6223361270829,621.1130864394605,125.4647625344507,621.1130864395157,125.422336127591,621.0015178968799,125.3107675845522
23,622.9075839503872,125.2895543811549,622.9075839505552,125.1823361094193,622.9375839505552,125.1523361094663,623.1279392712306,125.1523361094663,623.1491524746433,125.1435493129247,623.2836499680323,125.0090518198245,623.3260763749036,125.0090518198244,623.4836499679734,125.1666254129409,623.5260763748639,125.1666254129597,623.6836499677314,125.0090518198397,623.7260763746141,125.0090518198198,623.8836499675476,125.1666254129685,623.9260763744472,125.1666254129284,624.0836499676722,125.0090518198244,624.1260763745296,125.009051819776,624.2836499677712,125.1666254129318,624.3260763745913,125.1666254129465,624.4836499679841,125.0090518198179,624.5260763748529,125.0090518198735,624.6605738674552,125.1435493128708,624.6817870709218,125.1523361094663,624.7324368005766,125.1523361094663,624.7624368005764,125.1823361095045,624.7624368004037,125.3178386526478,624.7712235969681,125.3390518561218,624.8545078682107,125.4223361273638,624.8545078682107,125.464762534235,624.6969342750815,125.6223361273653,624.6969342750817,125.6647625342368,624.8545078682156,125.8223361273606,624.8545078682203,125.8647625342279,624.6969342750762,126.0223361274546,624.6969342750888,126.0647625343292,624.8545078681786,126.2223361275298,624.8545078681797,126.264762534418,624.6969342751308,126.4223361270383,624.6969342750767,126.4647625339055,624.8545078682217,126.6223361275939,624.8545078681627,126.664762534459,624.7712235971213,126.7480468052293,624.7624368005224,126.7692600086995,624.7624368005224,126.9471889593577,624.7324368005222,126.9771889593577,624.6800713421134,126.9771889593577,624.6588581386388,126.9684021627545,624.5260763748917,126.8356203985203,624.4836499680011,126.8356203984696,624.3260763744545,126.9931939917549,624.2836499676407,126.9931939917745,624.1260763736725,126.8356203984777,624.0836499668017,126.8356203985569,623.9260763745128,126.9931939915098,623.8836499675867,126.9931939915309,623.7260763748176,126.8356203985339,623.6836499679566,126.8356203984952,623.5260763744085,126.9931939916433,623.483649967533,126.9931939915969,623.3260763749009,126.8356203985411,623.2836499680412,126.8356203984859,623.1508682032272,126.9684021628308,623.1296549998289,126.9771889593577,622.9375839504887,126.9771889593577,622.9075839504887,126.9471889593577,622.9075839504887,126.7975442798971,622.9163707470442,126.7763310764703,623.0279392895154,126.6647625339067,623.0279392895643,126.6223361270142,622.8703656962832,126.4647625340123,622.8703656962566,126.4223361271991,623.0279392895509,126.2647625332486,623.0279392894902,126.2223361263938,622.8703656965254,126.0647625338171,622.8703656965043,126.0223361268913,623.0279392895013,125.8647625343676,623.02793928954,125.8223361275064,622.8703656963919,125.6647625339584,622.8703656964381,125.6223361270829,623.027939289494,125.4647625344508,623.0279392895493,125.422336127591,622.9163707469135,125.3107675845522
22,624.8224368004207,125.2895543811537,624.8224368005891,125.1823361094181,624.8524368005891,125.1523361094651,625.0427921212643,125.1523361094651,625.0640053246769,125.1435493129234,625.1985028180659,125.0090518198233,625.2409292249373,125.0090518198232,625.3985028180069,125.1666254129396,625.4409292248976,125.1666254129584,625.5985028177649,125.0090518198385,625.6409292246476,125.0090518198185,625.7985028175812,125.1666254129673,625.840929224481,125.1666254129272,625.9985028177061,125.0090518198232,626.0409292245632,125.0090518197748,626.1985028178051,125.1666254129305,626.240929224625,125.1666254129453,626.3985028180177,125.0090518198167,626.4409292248865,125.0090518198723,626.5754267174887,125.1435493128695,626.5966399209553,125.1523361094651,626.6472896506102,125.1523361094651,626.67728965061,125.1823361095033,626.6772896504375,125.3178386526466,626.6860764470017,125.3390518561205,626.7693607182442,125.4223361273626,626.7693607182445,125.4647625342338,626.6117871251151,125.6223361273641,626.6117871251156,125.6647625342356,626.7693607182493,125.8223361273594,626.7693607182542,125.8647625342266,626.6117871251099,126.0223361274533,626.6117871251226,126.064762534328,626.7693607182122,126.2223361275286,626.7693607182133,126.2647625344168,626.6117871251647,126.422336127037,626.6117871251103,126.4647625339043,626.7693607182555,126.6223361275927,626.7693607181963,126.6647625344578,626.6860764471547,126.7480468052281,626.677289650556,126.7692600086983,626.677289650556,126.9471889593565,626.6472896505561,126.9771889593565,626.5949241921472,126.9771889593565,626.5737109886726,126.9684021627532,626.4409292249254,126.8356203985191,626.3985028180347,126.8356203984684,626.2409292244881,126.9931939917537,626.1985028176742,126.9931939917733,626.0409292237061,126.8356203984765,625.9985028168355,126.8356203985557,625.8409292245462,126.9931939915086,625.7985028176205,126.9931939915297,625.6409292248512,126.8356203985326,625.5985028179902,126.835620398494,625.4409292244422,126.9931939916421,625.3985028175667,126.9931939915956,625.2409292249343,126.8356203985399,625.1985028180746,126.8356203984847,625.0657210532607,126.9684021628296,625.0445078498627,126.9771889593565,624.8524368005222,126.9771889593565,624.8224368005224,126.9471889593565,624.8224368005224,126.7975442798958,624.8312235970777,126.7763310764691,624.942792139549,126.6647625339055,624.9427921395978,126.622336127013,624.7852185463171,126.4647625340111,624.7852185462903,126.4223361271979,624.9427921395845,126.2647625332473,624.9427921395238,126.2223361263926,624.785218546559,126.0647625338159,624.7852185465379,126.0223361268901,624.942792139535,125.8647625343663,624.9427921395736,125.8223361275052,624.7852185464254,125.6647625339572,624.7852185464718,125.6223361270816,624.9427921395278,125.4647625344495,624.9427921395829,125.4223361275898,624.831223596947,125.310767584551
21,626.7372896504546,125.2895543811537,626.7372896506228,125.1823361094181,626.7672896506228,125.1523361094651,626.9576449712977,125.1523361094651,626.9788581747108,125.1435493129235,627.1133556680996,125.0090518198233,627.1557820749708,125.0090518198232,627.3133556680408,125.1666254129396,627.3557820749313,125.1666254129584,627.5133556677984,125.0090518198385,627.5557820746812,125.0090518198185,627.7133556676147,125.1666254129673,627.7557820745146,125.1666254129272,627.9133556677396,125.0090518198232,627.955782074597,125.0090518197748,628.1133556678387,125.1666254129306,628.1557820746586,125.1666254129453,628.3133556680516,125.0090518198167,628.3557820749201,125.0090518198723,628.4902795675225,125.1435493128695,628.5114927709892,125.1523361094651,628.5621425006437,125.1523361094651,628.5921425006437,125.1823361095033,628.5921425004711,125.3178386526466,628.6009292970355,125.3390518561206,628.6842135682778,125.4223361273626,628.6842135682781,125.4647625342338,628.5266399751487,125.6223361273641,628.5266399751492,125.6647625342356,628.6842135682832,125.8223361273594,628.6842135682879,125.8647625342266,628.5266399751436,126.0223361274533,628.5266399751563,126.064762534328,628.6842135682458,126.2223361275286,628.6842135682468,126.2647625344168,628.5266399751982,126.422336127037,628.5266399751439,126.4647625339043,628.6842135682891,126.6223361275927,628.68421356823,126.6647625344578,628.6009292971884,126.7480468052281,628.5921425005897,126.7692600086983,628.5921425005897,126.9471889593565,628.5621425005897,126.9771889593565,628.5097770421806,126.9771889593565,628.4885638387062,126.9684021627532,628.355782074959,126.8356203985191,628.3133556680684,126.8356203984684,628.1557820745217,126.9931939917537,628.113355667708,126.9931939917733,627.9557820737397,126.8356203984765,627.913355666869,126.8356203985557,627.75578207458,126.9931939915086,627.7133556676542,126.9931939915297,627.5557820748851,126.8356203985326,627.5133556680239,126.835620398494,627.3557820744757,126.9931939916421,627.3133556676001,126.9931939915957,627.1557820749682,126.8356203985399,627.1133556681085,126.8356203984847,626.9805739032944,126.9684021628296,626.9593606998965,126.9771889593565,626.7672896505557,126.9771889593565,626.737289650556,126.9471889593565,626.737289650556,126.7975442798958,626.7460764471116,126.7763310764691,626.8576449895824,126.6647625339055,626.8576449896317,126.622336127013,626.7000713963508,126.4647625340111,626.7000713963239,126.4223361271979,626.8576449896182,126.2647625332473,626.8576449895577,126.2223361263926,626.7000713965926,126.0647625338159,626.7000713965715,126.0223361268901,626.8576449895686,125.8647625343664,626.8576449896073,125.8223361275052,626.700071396459,125.6647625339572,626.7000713965055,125.6223361270816,626.8576449895614,125.4647625344495,626.8576449896166,125.4223361275898,626.7460764469809,125.310767584551
20,628.6521425004884,125.2895543811531,628.6521425006562,125.1823361094175,628.6821425006563,125.1523361094645,628.8724978213315,125.1523361094645,628.8937110247442,125.1435493129228,629.0282085181332,125.0090518198227,629.0706349250045,125.0090518198226,629.2282085180742,125.166625412939,629.270634924965,125.1666254129578,629.4282085178322,125.0090518198379,629.4706349247149,125.0090518198179,629.6282085176485,125.1666254129667,629.6706349245482,125.1666254129266,629.8282085177732,125.0090518198226,629.8706349246306,125.0090518197742,630.0282085178721,125.1666254129299,630.0706349246922,125.1666254129447,630.2282085180852,125.0090518198161,630.2706349249538,125.0090518198717,630.405132417556,125.1435493128689,630.4263456210227,125.1523361094645,630.4769953506775,125.1523361094645,630.5069953506772,125.1823361095027,630.5069953505047,125.317838652646,630.5157821470692,125.3390518561199,630.5990664183116,125.4223361273619,630.5990664183117,125.4647625342331,630.4414928251823,125.6223361273635,630.4414928251826,125.664762534235,630.5990664183167,125.8223361273588,630.5990664183215,125.864762534226,630.4414928251771,126.0223361274527,630.4414928251899,126.0647625343274,630.5990664182793,126.222336127528,630.5990664182806,126.264762534416,630.4414928252318,126.4223361270364,630.4414928251776,126.4647625339037,630.5990664183226,126.6223361275921,630.5990664182636,126.6647625344572,630.5157821472222,126.7480468052275,630.5069953506232,126.7692600086977,630.5069953506232,126.9471889593559,630.4769953506234,126.9771889593559,630.4246298922143,126.9771889593559,630.4034166887398,126.9684021627526,630.2706349249928,126.8356203985185,630.228208518102,126.8356203984678,630.0706349245554,126.9931939917531,630.0282085177416,126.9931939917726,629.8706349237733,126.8356203984759,629.8282085169027,126.8356203985551,629.6706349246136,126.993193991508,629.6282085176877,126.9931939915291,629.4706349249187,126.835620398532,629.4282085180574,126.8356203984934,629.2706349245094,126.9931939916415,629.2282085176339,126.993193991595,629.070634925002,126.8356203985393,629.0282085181423,126.8356203984841,628.8954267533281,126.9684021628289,628.8742135499301,126.9771889593559,628.6821425005896,126.9771889593559,628.6521425005895,126.9471889593559,628.6521425005895,126.7975442798952,628.6609292971452,126.7763310764684,628.7724978396162,126.6647625339049,628.7724978396652,126.6223361270123,628.6149242463842,126.4647625340105,628.6149242463575,126.4223361271973,628.7724978396517,126.2647625332467,628.7724978395912,126.222336126392,628.6149242466263,126.0647625338153,628.6149242466051,126.0223361268895,628.7724978396022,125.8647625343657,628.7724978396409,125.8223361275046,628.6149242464928,125.6647625339566,628.6149242465391,125.622336127081,628.772497839595,125.4647625344489,628.7724978396502,125.4223361275892,628.6609292970145,125.3107675845504
19,630.566995350522,125.2895543811531,630.56699535069,125.1823361094175,630.59699535069,125.1523361094645,630.7873506713653,125.1523361094645,630.808563874778,125.1435493129228,630.9430613681669,125.0090518198227,630.9854877750381,125.0090518198226,631.1430613681079,125.166625412939,631.1854877749984,125.1666254129578,631.343061367866,125.0090518198379,631.3854877747485,125.0090518198179,631.5430613676823,125.1666254129667,631.5854877745818,125.1666254129266,631.743061367807,125.0090518198226,631.7854877746643,125.0090518197742,631.943061367906,125.16662541293,631.9854877747259,125.1666254129447,632.1430613681187,125.0090518198161,632.1854877749875,125.0090518198717,632.3199852675896,125.1435493128689,632.3411984710561,125.1523361094645,632.3918482007111,125.1523361094645,632.4218482007111,125.1823361095027,632.4218482005384,125.317838652646,632.4306349971029,125.3390518561199,632.5139192683451,125.422336127362,632.5139192683454,125.4647625342332,632.356345675216,125.6223361273635,632.3563456752165,125.664762534235,632.5139192683502,125.8223361273588,632.5139192683552,125.864762534226,632.3563456752107,126.0223361274527,632.3563456752236,126.0647625343274,632.5139192683129,126.222336127528,632.5139192683143,126.264762534416,632.3563456752656,126.4223361270364,632.3563456752112,126.4647625339037,632.5139192683564,126.6223361275921,632.5139192682974,126.6647625344572,632.4306349972559,126.7480468052275,632.4218482006568,126.7692600086977,632.4218482006568,126.9471889593559,632.391848200657,126.9771889593559,632.3394827422482,126.9771889593559,632.3182695387735,126.9684021627526,632.1854877750261,126.8356203985185,632.1430613681357,126.8356203984678,631.985487774589,126.9931939917531,631.9430613677752,126.9931939917726,631.7854877738072,126.8356203984759,631.7430613669362,126.8356203985551,631.585487774647,126.993193991508,631.5430613677214,126.9931939915291,631.3854877749523,126.835620398532,631.3430613680908,126.8356203984934,631.1854877745433,126.9931939916415,631.1430613676678,126.9931939915951,630.9854877750356,126.8356203985393,630.9430613681759,126.8356203984841,630.8102796033617,126.968402162829,630.7890663999636,126.9771889593559,630.5969953506233,126.9771889593559,630.5669953506233,126.9471889593559,630.5669953506233,126.7975442798952,630.5757821471789,126.7763310764684,630.68735068965,126.6647625339049,630.6873506896987,126.6223361270124,630.5297770964179,126.4647625340105,630.5297770963911,126.4223361271973,630.6873506896853,126.2647625332467,630.6873506896247,126.222336126392,630.5297770966598,126.0647625338153,630.5297770966387,126.0223361268895,630.6873506896359,125.8647625343657,630.6873506896745,125.8223361275046,630.5297770965263,125.6647625339566,630.5297770965727,125.622336127081,630.6873506896287,125.4647625344489,630.6873506896837,125.4223361275892,630.5757821470481,125.3107675845504
105,632.4818482005556,125.2895543811519,632.4818482007237,125.1823361094163,632.5118482007236,125.1523361094633,632.7022035213988,125.1523361094632,632.7234167248116,125.1435493129216,632.8579142182006,125.0090518198215,632.9003406250717,125.0090518198214,633.0579142181416,125.1666254129378,633.1003406250322,125.1666254129566,633.2579142178996,125.0090518198367,633.300340624782,125.0090518198167,633.4579142177156,125.1666254129654,633.5003406246154,125.1666254129253,633.6579142178407,125.0090518198213,633.7003406246979,125.009051819773,633.8579142179397,125.1666254129287,633.9003406247595,125.1666254129435,634.0579142181525,125.0090518198149,634.100340625021,125.0090518198705,634.2348381176232,125.1435493128677,634.2560513210901,125.1523361094633,634.3067010507447,125.1523361094633,634.3367010507448,125.1823361095015,634.336701050572,125.3178386526448,634.3454878471365,125.3390518561187,634.4287721183789,125.4223361273608,634.428772118379,125.4647625342319,634.2711985252496,125.6223361273623,634.27119852525,125.6647625342337,634.4287721183841,125.8223361273576,634.4287721183888,125.8647625342248,634.2711985252442,126.0223361274515,634.2711985252573,126.0647625343262,634.4287721183468,126.2223361275268,634.4287721183478,126.2647625344149,634.2711985252992,126.4223361270352,634.2711985252449,126.4647625339025,634.42877211839,126.6223361275908,634.428772118331,126.6647625344559,634.3454878472895,126.7480468052263,634.3367010506906,126.7692600086964,634.3367010506906,126.9471889593547,634.3067010506905,126.9771889593547,634.2543355922816,126.9771889593547,634.2331223888073,126.9684021627514,634.1003406250599,126.8356203985173,634.0579142181692,126.8356203984666,633.9003406246226,126.9931939917518,633.8579142178088,126.9931939917714,633.7003406238407,126.8356203984747,633.6579142169701,126.8356203985539,633.5003406246809,126.9931939915068,633.4579142177553,126.9931939915279,633.300340624986,126.8356203985308,633.2579142181248,126.8356203984922,633.1003406245766,126.9931939916403,633.0579142177013,126.9931939915938,632.9003406250692,126.835620398538,632.8579142182095,126.8356203984829,632.7251324533952,126.9684021628277,632.7039192499974,126.9771889593547,632.5118482006569,126.9771889593547,632.4818482006569,126.9471889593546,632.4818482006569,126.797544279894,632.4906349972125,126.7763310764672,632.6022035396836,126.6647625339036,632.6022035397325,126.6223361270112,632.4446299464516,126.4647625340093,632.4446299464247,126.4223361271961,632.602203539719,126.2647625332455,632.6022035396585,126.2223361263907,632.4446299466933,126.0647625338141,632.4446299466723,126.0223361268882,632.6022035396695,125.8647625343645,632.602203539708,125.8223361275033,632.4446299465598,125.6647625339553,632.4446299466065,125.6223361270798,632.6022035396622,125.4647625344477,632.6022035397175,125.422336127588,632.4906349970818,125.3107675845491
104,634.3967010505892,125.2895543811519,634.396701050757,125.1823361094163,634.4267010507572,125.1523361094633,634.6170563714322,125.1523361094633,634.6382695748453,125.1435493129216,634.7727670682342,125.0090518198215,634.8151934751053,125.0090518198214,634.9727670681752,125.1666254129378,635.0151934750656,125.1666254129566,635.1727670679333,125.0090518198367,635.2151934748158,125.0090518198167,635.3727670677492,125.1666254129655,635.4151934746488,125.1666254129253,635.5727670678742,125.0090518198213,635.6151934747315,125.009051819773,635.7727670679732,125.1666254129287,635.815193474793,125.1666254129435,635.972767068186,125.0090518198149,636.0151934750547,125.0090518198705,636.1496909676571,125.1435493128677,636.1709041711237,125.1523361094633,636.2215539007783,125.1523361094633,636.2515539007784,125.1823361095015,636.2515539006055,125.3178386526448,636.2603406971701,125.3390518561187,636.3436249684124,125.4223361273608,636.3436249684127,125.4647625342319,636.1860513752832,125.6223361273623,636.1860513752836,125.6647625342338,636.3436249684177,125.8223361273576,636.3436249684224,125.8647625342248,636.1860513752779,126.0223361274515,636.1860513752907,126.0647625343262,636.3436249683805,126.2223361275268,636.3436249683815,126.2647625344149,636.1860513753327,126.4223361270352,636.1860513752787,126.4647625339025,636.3436249684236,126.6223361275909,636.3436249683647,126.6647625344559,636.2603406973232,126.7480468052263,636.2515539007242,126.7692600086964,636.2515539007242,126.9471889593547,636.2215539007243,126.9771889593547,636.1691884423152,126.9771889593547,636.1479752388409,126.9684021627514,636.0151934750936,126.8356203985173,635.972767068203,126.8356203984666,635.8151934746562,126.9931939917519,635.7727670678424,126.9931939917714,635.6151934738742,126.8356203984747,635.5727670670038,126.8356203985539,635.4151934747146,126.9931939915068,635.3727670677888,126.9931939915279,635.2151934750196,126.8356203985308,635.1727670681582,126.8356203984922,635.0151934746102,126.9931939916403,634.9727670677349,126.9931939915938,634.8151934751029,126.835620398538,634.7727670682433,126.8356203984829,634.6399853034291,126.9684021628277,634.6187721000309,126.9771889593547,634.4267010506906,126.9771889593547,634.3967010506905,126.9471889593547,634.3967010506905,126.797544279894,634.4054878472461,126.7763310764673,634.5170563897173,126.6647625339036,634.5170563897661,126.6223361270112,634.359482796485,126.4647625340093,634.3594827964583,126.4223361271961,634.5170563897527,126.2647625332455,634.5170563896921,126.2223361263908,634.3594827967272,126.0647625338141,634.359482796706,126.0223361268883,634.517056389703,125.8647625343645,634.5170563897417,125.8223361275033,634.3594827965937,125.6647625339554,634.3594827966401,125.6223361270798,634.5170563896957,125.4647625344477,634.5170563897511,125.422336127588,634.4054878471154,125.3107675845491
